Date,rahadi_oesman,sta2,sta3,sta4,sta5,sta6,sta7
12-Feb-10,4.4,18,23,3.5,35,5.5,45.5
13-Feb-10,27.4,22,17,16.5,7.5,19,10
14-Feb-10,16.8,40,45,14,13,39.5,34.5
15-Feb-10,47,20,46,30,11,11.5,0
16-Feb-10,1.1,0,52.3,43,1,4.5,0
17-Feb-10,17,0,16,4.5,0,1,9
18-Feb-10,24,0,1,0,0,0,16
19-Feb-10,7.2,0,8.5,0,7,0,12
20-Feb-10,6.1,0,2,5,0,5.5,0
21-Feb-10,3.4,0,3.5,1,0,0,11.5
22-Feb-10,3.7,20,1,3.1,3,0,7.5
23-Feb-10,-,0,4,9.5,6.5,6.5,2
24-Feb-10,3.1,0,0,0,0,0,0
25-Feb-10,0,0,0,0,0,0,0
26-Feb-10,0,2,0,0,0,0,0
27-Feb-10,0,0,0,0,0,0,0
28-Feb-10,1.6,0,0,0,0,0,0
01-Mar-10,1,0,0,1,0,0,0
02-Mar-10,6.4,0,3,0.5,0,0,2.5
03-Mar-10,2.2,0,0,0,0,0,0
04-Mar-10,13.3,3,6.5,9.5,0,4.5,12
05-Mar-10,0,0,7,3.5,3,17.5,32.5
06-Mar-10,0,0,0.5,0,0,0,0
07-Mar-10,1.4,5,1.5,30.5,0,0,0
08-Mar-10,1.3,0,11,33.5,0,34,0
09-Mar-10,0,2,0,19.5,0,5,39
10-Mar-10,63.8,0,1,2,0,0,9
11-Mar-10,0.2,4,2,49,29,0,4
12-Mar-10,0,17,3,11,57,3.5,15.5
13-Mar-10,0,1,0,3.5,0,1,4
14-Mar-10,74.6,0,28,7.5,1,5,10.5
15-Mar-10,0.1,5,7.5,20.5,17.5,14,0
16-Mar-10,38.1,83,4,2.5,0,0,0
17-Mar-10,2,0,23,13.5,2.5,23,9.5
18-Mar-10,2.6,10,1,7,0,23.5,3.5
19-Mar-10,9.7,0,2,4,0,1.5,10.5
20-Mar-10,96.5,73,11,1,21,0,14
21-Mar-10,0,0,6,0,0,0,4.5
22-Mar-10,2.1,0,0,3.5,1,0,15.5
23-Mar-10,0,20,2,0,0,0,4
24-Mar-10,0.9,23,33.5,31.5,51,62,3
25-Mar-10,0,20,1,0,0,0,33.5
26-Mar-10,0,0,2.5,5,45,71,6.5
27-Mar-10,3.2,45,76,72,82,43.5,4
28-Mar-10,33.8,0,34,0,12.5,0,0
29-Mar-10,8,0,0.5,0.5,0,0,3
30-Mar-10,5,12,8,35,15.5,3,0
31-Mar-10,0,0,0,22,0,34,0
01-Apr-10,0.9,41,35,47.5,17,17.5,23
02-Apr-10,20.8,20,1,16.5,0,2,0
03-Apr-10,3,2,28.5,4,25,4.5,26
04-Apr-10,1,0,15,71,5.5,6.5,0
05-Apr-10,4.4,0,3.7,12.5,0,6,3
06-Apr-10,9.5,0,5,30.5,6,70,1
07-Apr-10,0,58,45,22,50,25,27.5
08-Apr-10,0,0,38.5,24,24,34,10.5
09-Apr-10,14,0,5,1,3,2.5,32
10-Apr-10,0,0,0,0.5,0,0,5.5
11-Apr-10,-,0,10,0,0,0,8.5
12-Apr-10,0,0,26,21,27,10.5,8
13-Apr-10,0,0,16.5,13.5,10,6.5,13
14-Apr-10,0,4,10.5,0,6,0,0
15-Apr-10,0,33,28.5,14,4,2.5,11.5
16-Apr-10,62.7,0,44,60,19,41,0
17-Apr-10,0,15,40,16,14.5,1.5,19.5
18-Apr-10,0.8,34,4.5,27,18,11,15
19-Apr-10,5,55,45,36,31,11,21
20-Apr-10,-,0,87,51,41.5,21,7
21-Apr-10,-,0,2.5,0,0,0,0
22-Apr-10,0,0,4,22,20,4.5,15
23-Apr-10,0,18,3.5,4,0,0,14
24-Apr-10,0,0,2,4.5,0,0,12
25-Apr-10,0,12,6.5,1.5,0,0,15
26-Apr-10,0,0,6,3,26.5,40,4.5
27-Apr-10,0,3,0.5,0,0,0,0
28-Apr-10,0.4,0,0,0,0,0,0
29-Apr-10,7.6,0,0,0,0,0,0
30-Apr-10,0,0,0,0,0,0,0
01-May-10,10.1,3,0,0,0,0,0
02-May-10,39.6,0,0,0,8,27,17
03-May-10,0,2,0,0,0,0,0
04-May-10,8.6,0,0,0,0,0,0
05-May-10,0,0,0,0,0,0,0
06-May-10,0,0,0,0,0,0,0
07-May-10,34.6,0,0,6.5,0,0,15
08-May-10,7.2,0,50,7.5,30,2,42
09-May-10,2.6,0,3.5,5.5,34.5,7.2,26
10-May-10,3.1,0,20.5,23.5,10,7.4,28.5
11-May-10,0.1,2,4.5,14,19,5.5,5
12-May-10,19.5,1,25,0,3,0,0
13-May-10,19.7,0,9.5,0,0,0,0
14-May-10,10.5,0,1,0,0,0,0
15-May-10,2.6,0,4,2,8,5.5,0.5
16-May-10,-,0,1,1.5,0,1,10.5
17-May-10,1.6,0,3,0.5,23,13.5,13
18-May-10,0,2,2.5,2.5,3,5.5,17
19-May-10,53.7,16,2.7,5.5,31,29,25
20-May-10,1.6,0,7,42,10,23,35
21-May-10,4.6,15,0.5,0,0,4,0
22-May-10,2.6,0,0,0,0,2,11
23-May-10,0.2,11,1,47.5,3,3.5,0
24-May-10,10.9,0,14.5,84.5,60,33,0
25-May-10,1.2,0,26.5,1,64.5,30.5,40
26-May-10,0,4,36,7.5,32,3.5,41.5
27-May-10,4.3,0,9.5,0,3.5,0,2
28-May-10,0,0,1,1,0,0,3
29-May-10,12.6,0,1.8,27.5,3,8,2.5
30-May-10,-,19,1,0,2,0,3
31-May-10,7.5,0,6.5,0,0,3,0
01-Jun-10,3,0,0,0,0,0,0
02-Jun-10,9.8,0,1,0,0,0,0
03-Jun-10,17.3,0,0,2,0,0,0
04-Jun-10,46.6,0,0,0,0,0,0
05-Jun-10,13.5,0,2.5,0,0,0,0
06-Jun-10,0,0,1,0,5.2,0,12
07-Jun-10,-,27,2,4.5,2,0,6
08-Jun-10,24,61,10,0,0,0,1
09-Jun-10,14.1,0,18,31.5,1,19,4
10-Jun-10,0,1,0,0,0,0,2.5
11-Jun-10,0.1,0,0,0,0,6.5,1.5
12-Jun-10,7.2,83,32,41.5,12,13,14.5
13-Jun-10,6.7,10,21.5,45.5,42,15,18.5
14-Jun-10,0,0,15.5,7,0,1.5,11
15-Jun-10,39.4,0,1,0,0,0,17.5
16-Jun-10,51,15,14,1,0,17,0
17-Jun-10,1,0,4,27,0,26,0
18-Jun-10,0.2,0,1,0.5,0,0,0
19-Jun-10,0,0,0,0,0,0,0
20-Jun-10,0.7,0,0,0,0,0,0
21-Jun-10,0,0,0,0,0,0,0
22-Jun-10,0,0,0,2,0,0,0
23-Jun-10,19,0,0,0,0,0,0
24-Jun-10,3.5,0,0,0,0,0,10.5
25-Jun-10,0,0,0,0,0,0,0
26-Jun-10,15.6,0,0,0,0,0,0
27-Jun-10,0,7,0,7,0,51.5,0
28-Jun-10,1.1,0,0,17.5,0,3.5,6
29-Jun-10,31.2,0,3.5,0,0,0,1
30-Jun-10,0,8,0,0,0,0,0
01-Jul-10,1.8,0,0,0,1,0,6
02-Jul-10,8.6,0,0,0,0,0,0
03-Jul-10,7.3,0,0,0,0,0,20
04-Jul-10,23,0,17.5,32.5,58,19,20
05-Jul-10,0,0,3,11,4,4.5,0
06-Jul-10,-,0,0.5,0,0,0,0
07-Jul-10,59.5,0,0,0,0,0,0
08-Jul-10,-,0,0,0,0,0,0
09-Jul-10,0,0,0,0,0,0,0
10-Jul-10,0,0,0,1,0,0,8.5
11-Jul-10,2,0,0,0,0,0,0
12-Jul-10,19.9,3,1,0.5,3,1.5,28.5
13-Jul-10,4.2,50,0,4,0,0,0
14-Jul-10,0.6,16,88.5,14,6.5,5.5,33.5
15-Jul-10,0,12,0,0,0,0,0
16-Jul-10,33.7,0,0,0.5,20,2.5,2.5
17-Jul-10,13,0,0,0,0,0,0
18-Jul-10,50.4,0,0,0,0,0,0
19-Jul-10,0.2,0,0,0,0,0,0
20-Jul-10,9.4,0,0,0,0,0,0
21-Jul-10,2.1,9,0,0,0,0,2.5
22-Jul-10,0,23,32.5,43,23,18.5,2.5
23-Jul-10,0,0,4.5,5.5,0,9.5,0
24-Jul-10,8.5,0,12,2.5,1,1,4.5
25-Jul-10,2.9,0,10,0.5,3,1,4.5
26-Jul-10,22,0,5.5,33,3.5,2.5,0
27-Jul-10,0,31,0,0,0,0,0
28-Jul-10,-,2,0,0,0,0,5.5
29-Jul-10,0,0,0,0,0,0,0
30-Jul-10,0,0,0,0,0,0,34
31-Jul-10,20.1,0,0,0,0,0,0
01-Aug-10,19,15,0,0,0,0,0
02-Aug-10,1.7,0,0,5,5,15,1
03-Aug-10,0.2,0,0,0,0,0,0
04-Aug-10,-,0,0,0,0,0,0
05-Aug-10,13.8,0,0,0,0,0,0
06-Aug-10,-,0,0,0,0,0,0
07-Aug-10,5.3,0,0,0,0,0,0
08-Aug-10,-,0,0,0,0,0,2
09-Aug-10,-,0,0,1,0,4,0
10-Aug-10,1.1,0,0,6,0,0,0
11-Aug-10,6.7,0,0,0,0,0,0
12-Aug-10,-,0,0,0,0,0,0
13-Aug-10,-,0,0,0,0,0,0
14-Aug-10,6.6,0,0,0,0,0,0
15-Aug-10,17.1,0,0,0,0,0,0
16-Aug-10,98.6,0,0,0,0,0,0
17-Aug-10,30.6,0,0,0,0,0,0
18-Aug-10,33.2,0,0,0,0,0,0
19-Aug-10,1.3,0,0,0,0,0,0
20-Aug-10,8.7,0,0,0,0,0,0
21-Aug-10,48.4,0,0,0,0,0,0
22-Aug-10,-,0,0,0,0,0,0
23-Aug-10,0.5,0,0,0,0,0,0
24-Aug-10,-,0,0,0,0,0,0
25-Aug-10,8.3,0,0,0,0,0,0
26-Aug-10,-,0,0,0,0,0,0
27-Aug-10,3.6,0,0,0,0,0,0
28-Aug-10,-,0,0,0,0,0,0
29-Aug-10,4.2,0,4,0,0,0,4
30-Aug-10,3.8,0,0,0,0,0,0
31-Aug-10,-,0,0,0,0,0,0
01-Sep-10,1.2,0,0,0,0,0,0
02-Sep-10,-,0,0,0,5,0,0
03-Sep-10,-,0,0,0,0,0,0
04-Sep-10,22.1,0,0,0,0,0,0
05-Sep-10,58.7,0,0,0,0,0,0
06-Sep-10,6.5,0,0,0,0,0,0
07-Sep-10,16.6,0,0,0,0,0,0
08-Sep-10,-,0,0,0,0,0,0
09-Sep-10,14,0,0,0,0,0,0
10-Sep-10,-,0,0,0,0,0,0
11-Sep-10,-,0,0,0,0,0,0
12-Sep-10,-,0,0,0,0,0,0
13-Sep-10,0.1,0,0,0,0,0,0
14-Sep-10,-,0,0,0,0,0,2
15-Sep-10,1,0,0,0,0,0,8.5
16-Sep-10,-,0,0,0,0,0,0
17-Sep-10,-,0,0,0,0,0,2
18-Sep-10,-,15,0,0,0,0,0
19-Sep-10,8.6,5,0,0,0,0,0
20-Sep-10,28.6,0,0,0,0,0,32
21-Sep-10,87,9,0,0,0,0,0
22-Sep-10,0.3,0,0,0,0,0,4
23-Sep-10,6.1,0,0,0,0,0,0
24-Sep-10,1.3,0,0,0,0,0,0
25-Sep-10,9,0,0,0,0,0,0
26-Sep-10,22.2,0,0,0,0,0,0
27-Sep-10,56.4,0,0,0,0,0,0
28-Sep-10,6.8,0,0,0,0,0,3.5
29-Sep-10,-,0,0,0,0,0,0
30-Sep-10,4.4,1,4.5,13,0,2,14
01-Oct-10,23.5,15,5,3,0,12.5,2
02-Oct-10,0.1,0,0,0,0,0,0
03-Oct-10,52.4,0,0,0,0,0,0
04-Oct-10,-,0,0,0,0,0,0
05-Oct-10,56,0,0,0,0,0,0
06-Oct-10,56.6,0,0,0,0,0,0
07-Oct-10,54.1,0,0,0,0,0,0
08-Oct-10,-,2,0,0,0,24.5,10.5
09-Oct-10,13,0,0,0,0,24.5,0
10-Oct-10,0.4,0,0,0,0,0,0
11-Oct-10,-,0,0,0,0,0,0
12-Oct-10,-,0,0,0,0,5,8.5
13-Oct-10,-,0,0,0,0,15,0
14-Oct-10,-,10,6.5,8.5,56,10,1
15-Oct-10,-,0,0,0,0,0,0
16-Oct-10,-,0,0,0,0,0,0
17-Oct-10,-,0,0,0,0,0,0
18-Oct-10,0.6,0,0,0,0,0,0
19-Oct-10,-,0,1,0,2,9.5,0
20-Oct-10,2.3,20,0,0,0,0,5
21-Oct-10,19.7,15,1,0,0,0,0
22-Oct-10,-,24,0,1,0,0,2
23-Oct-10,1.6,0,1,0,22.5,0,0
24-Oct-10,20.4,44,0,0,0,0,0
25-Oct-10,10.7,0,13.5,0,4,0,0
26-Oct-10,16.3,0,0,0,0,0,0
27-Oct-10,25.2,0,0,1,0,0,8
28-Oct-10,1.3,9,0.5,0,2,0,0
29-Oct-10,3.4,0,13.5,0,51,0,20
30-Oct-10,35.1,23,0.5,0,0,0,0
31-Oct-10,5,0,20,0,0,7.5,0.5
01-Nov-10,12.6,0,0.5,0,0,0,1
02-Nov-10,-,0,0.5,0,0,0,0
03-Nov-10,-,15,0,0,0,0,0
04-Nov-10,37.3,0,9.5,0,0,0,8
05-Nov-10,-,0,1,2,0,0,0
06-Nov-10,27.2,0,0,0,0,0,0
07-Nov-10,19.1,0,0,0,0,0,0
08-Nov-10,34,0,0,0,0,0,7
09-Nov-10,13,0,0,9.5,29,0,0
10-Nov-10,2.2,0,0,0,0,0,0
11-Nov-10,-,24,0,0,0,0,0
12-Nov-10,39,0,23.5,24.5,14,0,8.5
13-Nov-10,27.3,14,3.2,3,1,1.5,3
14-Nov-10,31.2,20,25,26.5,28,20,45
15-Nov-10,-,69,7,17.3,5.5,12.5,7.5
16-Nov-10,1.3,0,12,27,15,18,14.5
17-Nov-10,22,10,7.5,32,3,8,0.5
18-Nov-10,14.2,0,6,9.5,16,6.5,6.5
19-Nov-10,0.8,0,0,0,0,0,0
20-Nov-10,10.8,0,0,0,0,0,0
21-Nov-10,-,0,0,0,0,0,0
22-Nov-10,0.4,0,0,0,0,0,0
23-Nov-10,31.4,0,0,1,0,8,0
24-Nov-10,1,0,0,0,0,0,1.5
25-Nov-10,-,0,21,0.5,15,0,1
26-Nov-10,5.6,4,0,0.5,0,0,0
27-Nov-10,3.8,0,0,11,0,4,0
28-Nov-10,1.1,0,3.5,15,10,4,0
29-Nov-10,3.1,0,35,14,0,56,7
30-Nov-10,39.9,0,0,0,8,0,0
01-Dec-10,-,0,0,0,0,0,0
02-Dec-10,-,16,2.4,75,0,0,0
03-Dec-10,78.4,31,43,18.5,2.5,14.5,3.5
04-Dec-10,2.8,6,1.5,3,45,46.5,26.5
05-Dec-10,10.8,30,50.5,2.5,28,4,5.5
06-Dec-10,3.7,19,3.5,2.5,5.5,12.5,0.5
07-Dec-10,1.7,19,18,3.3,5,3.5,20
08-Dec-10,5.7,0,9,12.5,5,8.5,11.5
09-Dec-10,8.6,33,1,1,0,1.5,0
10-Dec-10,22.1,30,31.5,88,29,30,4
11-Dec-10,4,2,9.5,29.5,25,56,15.5
12-Dec-10,-,4,0,13,9,8.5,6.5
13-Dec-10,1.3,6,3,65,4,49,1.5
14-Dec-10,3.6,16,28.5,30,6,36.5,18.5
15-Dec-10,5.1,0,45,0,23,48.5,20
16-Dec-10,19.3,2,66,0,27,24,62.5
17-Dec-10,12.4,0,2.5,38,0,4.5,18
18-Dec-10,30,66,25,0,12,59,3
19-Dec-10,-,13,29,20.5,9.5,22,22
20-Dec-10,5,4,11,25.5,12.5,0,16
21-Dec-10,1,12,1.5,0,0,0,1.5
22-Dec-10,5.7,0,1,13.5,18,10,14
23-Dec-10,4,0,4.5,1,2,0,33.5
24-Dec-10,31.3,1,5,0,0,0,3.5
25-Dec-10,-,0,2.5,10.5,0,31.5,0
26-Dec-10,0.2,0,1,9.5,6,13.5,0
27-Dec-10,15.8,0,1,19,0,0,0
28-Dec-10,1.2,0,3,27,0,1,0
29-Dec-10,1.2,0,0,0,0,0,0
30-Dec-10,-,0,0,30,0,0,0
31-Dec-10,-,8,2.5,8,3.5,0,11.5
01-Jan-11,0,0,3,1.5,0,0,0
02-Jan-11,0,0,1.5,0,0,0,0
03-Jan-11,15.7,0,0.5,17.5,0,4,2
04-Jan-11,0.3,0,2.5,0.5,3.5,0,4
05-Jan-11,0,0,1,2.5,0,13,0.5
06-Jan-11,36.2,0,0.5,0,0,0,0
07-Jan-11,0,0,0.5,0,15,0,0
08-Jan-11,0,40,14.5,23,13.5,63,7
09-Jan-11,132.5,45,22.5,1,0,5,25
10-Jan-11,82.4,4,2.5,0,0,5.5,1
11-Jan-11,31.1,5,2.5,3,8,27.5,12
12-Jan-11,6.5,20,23,5.5,16,2.5,2.5
13-Jan-11,11.4,21,26,35.5,21,20,35.5
14-Jan-11,0,12,18,1,2.5,0,2.5
15-Jan-11,0,6,10,1.5,2,3,3
16-Jan-11,0,4,4,3.5,14,1,1.5
17-Jan-11,0,22,7.5,9,15,2.5,5.5
18-Jan-11,0,24,24,16,5,24,30
19-Jan-11,0,0,21,0,3,10.5,8.5
20-Jan-11,0,7,4,0,0,0,4
21-Jan-11,0,9,10,7.5,4,6.5,8.5
22-Jan-11,3,0,5.5,5.5,2,2.5,3.5
23-Jan-11,10.4,0,2.5,1,1,1,3.5
24-Jan-11,0,0,9,5,7,6,7.5
25-Jan-11,0,0,3.5,0,0,0,1.5
26-Jan-11,0,0,0,0,0,0,0
27-Jan-11,0,0,0,0,0,0,0
28-Jan-11,59.2,20,0,0,0,0,0
29-Jan-11,8,1,0,13.5,1,2,0.5
30-Jan-11,3,5,4.5,1,0,0,2.5
31-Jan-11,24.8,0,0,0.5,0,3.5,0
01-Feb-11,0,1,7.5,1,0,0,0
02-Feb-11,38,9,0,0,0,4,0
03-Feb-11,13.3,4,6,3.5,1,11,3.5
04-Feb-11,2.1,0,11,13.5,3,5,0
05-Feb-11,0,13,2,0,1,0,0
06-Feb-11,0,0,2,0,0,0,6.5
07-Feb-11,0,0,10,31.5,5,4,14
08-Feb-11,0,7,2.5,0,2,0,0
09-Feb-11,0,4,15.5,2,2,6.5,19.5
10-Feb-11,0,0,5,0,1.5,0,7
11-Feb-11,0,0,0.5,0,0,0,0.5
12-Feb-11,0,0,0,0,0,0,0
13-Feb-11,0,0,0,0,0,0,0
14-Feb-11,54.5,0,0,0,0,0,0
15-Feb-11,0,0,0,0,0,0,0
16-Feb-11,0,0,0.5,0,0,0,0
17-Feb-11,6.3,0,7,13,5,3.5,5
18-Feb-11,4.3,0,0,0,0,0,0
19-Feb-11,97.3,0,2,1,0,0,0
20-Feb-11,0.2,0,7.5,27,0,0,0
21-Feb-11,0,5,0.5,15,10,3.5,0
22-Feb-11,0,8,0,0,0,0,0
23-Feb-11,0,0,4.5,6,2,6,3
24-Feb-11,15.4,0,11,1.5,1.5,0,2.5
25-Feb-11,0,10,1.5,3.5,1.5,0,0
26-Feb-11,1,2,4.2,5,1,2.5,10
27-Feb-11,0,0,0.5,1.5,0,0,0
28-Feb-11,0,0,1,15.5,0,0,3
01-Mar-11,0.2,13,5,4.5,2,6.5,0
02-Mar-11,0,23,2.5,0,0,29.5,7.5
03-Mar-11,0,14,76,35.5,62,77,62
04-Mar-11,0,0,0.5,14.5,5,0,8
05-Mar-11,0,0,3.5,17,0,11.5,7.5
06-Mar-11,0,6,32,14,3.5,39,14.5
07-Mar-11,0,0,25.5,38.5,24,20,4
08-Mar-11,8.4,0,3.5,23.5,7,58,44
09-Mar-11,6.2,0,15,23.5,3,24.5,3
10-Mar-11,4.7,0,7.8,20.5,8,1,18.5
11-Mar-11,1.6,3,0.5,0,0,0,0
12-Mar-11,0,0,13.5,128,48.5,31,9.5
13-Mar-11,10.5,0,13,43.5,27,12,45
14-Mar-11,1.7,1,9,0,21,66,13
15-Mar-11,5.4,0,1,0,17.5,0,0
16-Mar-11,0,18,25,15,0,3,0
17-Mar-11,0.3,5,37.5,20.5,7.5,3.5,2
18-Mar-11,0.3,25,12,59.5,10,25,44.5
19-Mar-11,1.6,3,27.5,17,23,14,9
20-Mar-11,16.6,0,1,1.5,11.5,27,1
21-Mar-11,16.4,0,0,0,0,0,0
22-Mar-11,42.9,1,0,0,0,0,4.5
23-Mar-11,0,0,0,0,0,0,7.5
24-Mar-11,0,0,0,21,0,0,0
25-Mar-11,8.3,8,11,51,0,15,4
26-Mar-11,0,6,43.5,14,36,30.5,14
27-Mar-11,0,12,62,16.5,10,2,0
28-Mar-11,2.6,0,13,0,0,0,77.5
29-Mar-11,0.8,30,7.5,3,6.5,4.5,4
30-Mar-11,7.4,2,9,68.5,5,18.5,2
31-Mar-11,21,0,19,0,0,0,0
01-Apr-11,21,0,0,0,0,0,0
02-Apr-11,28.9,0,0,0,0,0,0
03-Apr-11,0,0,1,0,0,0,3.5
04-Apr-11,0,2,0.5,0,0,0,0
05-Apr-11,0.3,2,6,4.5,5,1.5,11
06-Apr-11,0,25,52,17.5,1.5,0,11
07-Apr-11,0,0,41.5,43.5,7,21,4
08-Apr-11,0,0,0.5,0,8,45,0
09-Apr-11,0,0,0,5.5,0,0,0
10-Apr-11,2.7,0,1.5,7.5,0,0,2
11-Apr-11,4.8,0,17,3.5,0,0,0
12-Apr-11,0,0,5,69.5,8,15.5,9
13-Apr-11,0,0,0,0,9,0,16
14-Apr-11,0.4,12,27,175,6,10,12
15-Apr-11,0,0,12.5,1.3,0,5,22
16-Apr-11,0.2,0,12.5,1,0,6,0
17-Apr-11,5.6,0,0,78.5,16.5,0,0
18-Apr-11,55.8,30,0,0,0,12.5,9.5
19-Apr-11,0.1,3,6.5,7,6.5,25,0
20-Apr-11,0,2,22,24.5,0,0,5
21-Apr-11,18,0,85,3.5,30,29.5,9
22-Apr-11,0,31,23,51.5,9,6,4.5
23-Apr-11,0.2,20,35.5,6.5,1,0,3.5
24-Apr-11,23.2,0,20,2,7,9.5,0
25-Apr-11,0.5,0,7.5,3.5,40,22.5,1.5
26-Apr-11,7,3,41,39.5,70,17.5,33.5
27-Apr-11,4.3,2,31.5,0,0,0,2.5
28-Apr-11,0,0,7.5,12,2,0,1.5
29-Apr-11,0.4,0,9,0,0,0,4.5
30-Apr-11,46.9,46,0,0,0,1.5,2
01-May-11,17.5,3,0,0,0,0,0
02-May-11,18.7,0,7,0,0,0,0
03-May-11,0.3,0,13,0,0,0,0
04-May-11,0,0,0,0,0,0,0
05-May-11,0,7,23,0,0,0,0
06-May-11,0,1,89,0,5,0,0
07-May-11,0,0,0,1,0,0,0
08-May-11,0,1,33.5,2.5,9.5,0,15
09-May-11,0,0,0,0,0,0,0
10-May-11,0,0,0,0,0,0,0.5
11-May-11,0,0,0,0,0,0,0
12-May-11,0.5,0,0,0,0,0,2.5
13-May-11,0.3,3,4.5,0,0,0,0
14-May-11,3.9,11,9,4.5,0,0,0
15-May-11,0,3,15,0,7,0,0
16-May-11,0.2,3,14,0,1,1.5,6.5
17-May-11,0,8,0,0,0,0,7
18-May-11,0,0,1,8.5,1,0,17.5
19-May-11,29.7,0,0.5,0,0,0,3
20-May-11,-,3,1,0,0,2.5,0
21-May-11,32.2,0,7,7.5,8,4,4
22-May-11,0.3,21,0,0,0,0,0.5
23-May-11,0,61,68,0,1,0,12
24-May-11,0,0,0.5,0,12.5,0,22
25-May-11,0,3,0,0,0,0,0
26-May-11,0.1,0,1,6.5,0,3,0
27-May-11,0,0,0.5,0,0,0,0
28-May-11,0,0,0,0,0,0,0
29-May-11,0,0,0,0,0,0,0
30-May-11,0,7,0,0,0,0,0
31-May-11,0,0,1.5,14.5,39,0.5,3
01-Jun-11,2.4,0,0,0,0,0,0
02-Jun-11,0,0,0,0,0,0,0
03-Jun-11,0.3,0,0,0,0,0,0
04-Jun-11,48.3,0,0,0,0,0,0
05-Jun-11,0,7,0,0,0,0,0
06-Jun-11,0,0,0,0,0,0,0
07-Jun-11,0,0,0,0,0,0,0
08-Jun-11,0,0,0,0,0,0,0
09-Jun-11,0,0,0,0,0,0,0
10-Jun-11,0,0,0,0,0,0,0
11-Jun-11,0,0,3,15.5,0,3,0
12-Jun-11,0,0,0,13.5,35.5,5,9.5
13-Jun-11,0,16,0,0,0,9.5,4.5
14-Jun-11,0,3,0,17.5,10.5,0,0
15-Jun-11,7.4,0,8.5,0,0,5.5,3
16-Jun-11,0,0,46.5,0,0,0,4.5
17-Jun-11,0,20,1.5,14.5,20,0,0
18-Jun-11,0,0,0.5,6.5,0,0,5.5
19-Jun-11,0,1,7,125.5,0,6,3
20-Jun-11,0,0,28,3.5,1.5,74,7.5
21-Jun-11,0,12,0.5,0,0,0,0
22-Jun-11,0,0,0,0,0,0,0
23-Jun-11,0,1,3,16.5,11,3.5,6.5
24-Jun-11,0,0,3,1.5,5,9.5,60
25-Jun-11,0,5,0,0,0,0,0
26-Jun-11,0,5,1.5,0,0,0,1
27-Jun-11,16.2,0,11.3,13,0,0,1
28-Jun-11,8.1,0,0,0,0,0,0
29-Jun-11,28.5,0,0,0,0,0,0
30-Jun-11,166,0,0,0,0,0,0
01-Jul-11,0,0,0,0,0,0,0
02-Jul-11,0,0,0,0,0,0,0
03-Jul-11,0,0,0,0,0,0,0
04-Jul-11,0,4,0,0,0,0,0
05-Jul-11,0,0,0,13,0,0,0
06-Jul-11,0,19,10.5,9.5,0,5.1,0
07-Jul-11,0,0,0,0,0,0,2.5
08-Jul-11,0,1,0,0,0,0,0
09-Jul-11,0,0,0,0,0,0,0
10-Jul-11,0,0,0,0,0,0,0
11-Jul-11,0,75,0,0,0,0,0
12-Jul-11,0,7,0,0,1,0,11
13-Jul-11,3.7,12,0,25,7,0,13
14-Jul-11,5.8,0,3,0,1,0,11.5
15-Jul-11,21.4,0,0,0,0,0,0
16-Jul-11,53.6,0,0,0,0,0,0
17-Jul-11,5.8,0,0,0,8,0,0
18-Jul-11,1,11,2,0,0,0,0
19-Jul-11,37.7,0,0,0,0,0,0
20-Jul-11,0,1,0,0,0,0,0
21-Jul-11,0,1,0,0,0,0,0
22-Jul-11,0,17,0,6.5,3,0,0
23-Jul-11,0,21,0,1,1,0,14.5
24-Jul-11,0,1,58,57,21,2.5,3
25-Jul-11,0,2,3.5,5.5,1,31,0
26-Jul-11,0,26,0,0,0,1,0
27-Jul-11,0,0,2.5,0,0,0,0
28-Jul-11,0,0,0,0,0,0,0
29-Jul-11,0,0,0,0,0,0,0
30-Jul-11,0,0,0,0,0,0,0
31-Jul-11,0,1,0,0,0,0,0
01-Aug-11,39,0,0,0,0,0,0
02-Aug-11,13.1,0,0,0,0,0,0
03-Aug-11,36.5,0,0.5,0,0,0,0
04-Aug-11,64.6,0,0,0,0,0,0
05-Aug-11,7.8,0,7,0,0,0,11.5
06-Aug-11,0.6,0,0,0,0,1.5,0
07-Aug-11,0,0,0,0,0,0,0
08-Aug-11,0,0,0,0,0,0,0
09-Aug-11,1.6,0,0,0,0,0,0
10-Aug-11,0,0,0,0,0,0,0
11-Aug-11,0,0,0,0,0,0,0
12-Aug-11,86.6,0,0,0,0,0,0
13-Aug-11,5.5,0,0,0,0,0,0
14-Aug-11,0,0,0,0,0,0,0
15-Aug-11,39.6,0,0,0,0,0,0
16-Aug-11,1.9,0,0,0,0,0,0
17-Aug-11,0.3,0,0,0,0,0,0
18-Aug-11,7.9,0,0,0,0,0,0
19-Aug-11,0.6,0,0,0,0,0,0
20-Aug-11,11,0,0,0,0,0,0
21-Aug-11,70.2,0,0,0,0,0,0
22-Aug-11,0,0,0,0,0,0,0
23-Aug-11,11.1,0,0,0,0,0,0
24-Aug-11,0,0,0,0,0,0,0
25-Aug-11,7,0,0,0,0,0,0
26-Aug-11,0,0,0,0,0,0,0
27-Aug-11,58.3,0,0,0,0,0,7
28-Aug-11,21.3,0,0,0,0,0,0
29-Aug-11,0,0,11,13,0,15,0
30-Aug-11,76.1,0,0,0,0,7.5,0
31-Aug-11,0,0,0,0,0,0,0
01-Sep-11,0,0,0,0,0,0,0
