"","Date","rahadi_oesman","sta2","sta3","sta4","sta5","sta6","sta7"
"533",2005-06-16,0,0,0,"0",0,0,0
"534",2005-06-17,0,0,0,"0",0,0,2
"535",2005-06-18,0,0,0,"0",0,0,0
"536",2005-06-19,0,0,0,"0",0,0,0
"537",2005-06-20,5.6,0,0,"0",0,0,0
"538",2005-06-21,13,0,0,"0",0,0,0
"539",2005-06-22,2.6,0,0,"0",0,0,0
"540",2005-06-23,0,0,0,"0",0,0,0
"541",2005-06-24,0,0,0,"0",0,0,0
"542",2005-06-25,9.2,0,0,"0",0,0,0
"543",2005-06-26,32,0,0,"0",0,0,0
"544",2005-06-27,2,0,0,"0",0,0,0
"545",2005-06-28,8.2,0,0,"0",0,7,0
"546",2005-06-29,0,0,0,"0",0,0,0
"547",2005-06-30,0,0,0,"0",0,0,0
"548",2005-07-01,0,0,0,"0",0,0,0
"549",2005-07-02,0,0,0,"0",0,0,0
"550",2005-07-03,0,0,0,"0",0,0,0
"551",2005-07-04,0.1,0,0,"0",0,0,0
"552",2005-07-05,0,0,0,"0",0,0,0
"553",2005-07-06,0,0,0,"0",0,0,0
"554",2005-07-07,0,0,0,"0",0,0,0
"555",2005-07-08,0,0,0,"0",0,0,0
"556",2005-07-09,0,0,0,"0",0,0,0
"557",2005-07-10,32,0,0,"0",0,0,0
"558",2005-07-11,0.7,0,0,"0",0,0,0
"559",2005-07-12,0,0,0,"0",0,0,0
"560",2005-07-13,0,0,0,"0",0,0,0
"561",2005-07-14,121.5,0,0,"0",0,0,0
"562",2005-07-15,15.6,0,0,"0",0,0,0
"563",2005-07-16,17.3,0,0,"0",0,0,0
"564",2005-07-17,25.2,0,0,"0",0,0,0
"565",2005-07-18,0,0,0,"0",0,0,0
"566",2005-07-19,2.7,0,0,"0",0,0,0
"567",2005-07-20,0,0,0,"0",0,0,0
"568",2005-07-21,0,0,0,"0",0,0,0
"569",2005-07-22,0,0,0,"0",0,0,0
"570",2005-07-23,0,0,0,"0",0,0,0
"571",2005-07-24,0,0,0,"0",0,0,0
"572",2005-07-25,0,0,0,"0",0,0,0
"573",2005-07-26,0,0,0,"0",0,0,0
"574",2005-07-27,0,0,0,"0",0,0,0
"575",2005-07-28,0,0,0,"0",0,0,0
"576",2005-07-29,0,0,0,"0",0,0,0
"577",2005-07-30,0,0,0,"0",0,0,0
"578",2005-07-31,70.8,0,0,"0",0,0,0
"579",2005-08-01,0,0,0,"0",0,0,0
"580",2005-08-02,0,0,0,"0",0,0,0
"581",2005-08-03,0,0,0,"0",6,0,0
"582",2005-08-04,0,0,0,"0",0,0,0
"583",2005-08-05,0,0,0,"0",0,0,0
"584",2005-08-06,0,0,0,"0",0,0,0
"585",2005-08-07,0,0,0,"0",0,0,0
"586",2005-08-08,0,0,0,"0",0,0,0
"587",2005-08-09,0,0,0,"0",0,0,0
"588",2005-08-10,0,0,0,"0",0,0,0
"589",2005-08-11,0,0,0,"0",0,0,0
"590",2005-08-12,0,0,5,"23",25,12,0
"591",2005-08-13,0,0,0,"0",0,0,0
"592",2005-08-14,NA,0,7,"0",0,0,12
"593",2005-08-15,0,0,0,"0",0,0,0
"594",2005-08-16,0,0,0,"0",0,0,13
"595",2005-08-17,11.2,0,0,"0",0,0,0
"596",2005-08-18,1.6,0,0,"0",0,0,0
"597",2005-08-19,0,0,0,"0",0,0,0
"598",2005-08-20,1,0,0,"0",0,0,0
"599",2005-08-21,2,0,0,"0",0,0,0
"600",2005-08-22,0,0,0,"0",0,0,0
"601",2005-08-23,0,0,0,"0",0,0,0
"602",2005-08-24,0,0,0,"0",0,0,0
"603",2005-08-25,0,0,0,"0",0,0,0
"604",2005-08-26,0,0,0,"0",0,0,10
"605",2005-08-27,0,0,0,"0",0,0,11
"606",2005-08-28,0,0,0,"0",0,0,0
"607",2005-08-29,0,3,0,"0",0,0,0
"608",2005-08-30,0,3,0,"0",0,0,9
"609",2005-08-31,0,0,0,"5",0,0,5
"610",2005-09-01,0,0,0,"0",0,11,28
"611",2005-09-02,4.1,0,0,"0",0,0,0
"612",2005-09-03,0,0,0,"0",0,0,0
"613",2005-09-04,0,0,0,"0",0,0,0
"614",2005-09-05,0,0,0,"0",0,0,0
"615",2005-09-06,0,0,0,"0",0,0,0
"616",2005-09-07,0,0,0,"0",0,0,0
"617",2005-09-08,0,0,0,"0",0,0,0
"618",2005-09-09,0,0,9,"0",0,21,25
"619",2005-09-10,0,0,1,"0",0,0,5
"620",2005-09-11,0,0,0,"0",1,0,19
"621",2005-09-12,0,0,0,"0",0,0,0
"622",2005-09-13,0,0,0,"0",0,0,0
"623",2005-09-14,0,0,4,"0",0,0,0
"624",2005-09-15,0,0,0,"0",0,0,0
"625",2005-09-16,0,0,0,"0",0,0,0
"626",2005-09-17,0,0,0,"0",0,8,2
"627",2005-09-18,0,0,0,"0",1,0,0
"628",2005-09-19,NA,0,0,"0",0,0,0
"629",2005-09-20,0,0,0,"0",0,0,0
"630",2005-09-21,0,0,0,"0",0,0,0
"631",2005-09-22,0,0,0,"0",0,0,0
"632",2005-09-23,0,0,0,"0",0,0,0
"633",2005-09-24,16.1,0,0,"0",0,0,6
"634",2005-09-25,64.4,0,0,"0",0,0,0
"635",2005-09-26,53.1,12,0,"0",0,0,0
"636",2005-09-27,5,0,0,"0",20,10,0
"637",2005-09-28,14.8,0,0,"0",0,0,2
"638",2005-09-29,0,0,0,"0",0,0,0
"639",2005-09-30,0,0,2,"0",0,0,0
"640",2005-10-01,0.2,8,20,"6",0,0,3
"641",2005-10-02,0,0,67,"60",42,20,25
"642",2005-10-03,15.4,0,0,"0",0,0,0
"643",2005-10-04,0,0,0,"0",0,0,0
"644",2005-10-05,0,0,0,"0",0,0,0
"645",2005-10-06,2.2,0,1,"0",0,0,4
"646",2005-10-07,0.9,2,0,"0",0,0,0
"647",2005-10-08,0,80,0,"2",2,0,13
"648",2005-10-09,0,0,0,"2",10,2,3
"649",2005-10-10,0.8,0,1,"0",0,0,3
"650",2005-10-11,7.7,0,6,"0",1,0,0
"651",2005-10-12,2.9,0,13,"7",7,4,0
"652",2005-10-13,75,0,0,"0",0,0,0
"653",2005-10-14,6.3,0,1,"4",0,0,1
"654",2005-10-15,6.7,0,0,"0",1,0,0
"655",2005-10-16,10.2,0,0,"0",0,0,0
"656",2005-10-17,NA,23,0,"0",0,0,0
"657",2005-10-18,39.8,0,0,"0",0,0,0
"658",2005-10-19,2.6,0,0,"0",0,0,0
"659",2005-10-20,31.5,0,19,"1",0,0,20
"660",2005-10-21,30.8,0,0,"0",0,0,0
"661",2005-10-22,0,0,0,"1",4,0,0
"662",2005-10-23,27.5,22,0,"0",0,0,0
"663",2005-10-24,10.1,0,9,"8",3,0,4
"664",2005-10-25,0,0,1,"0",0,0,0
"665",2005-10-26,83,5,0,"0",0,0,0
"666",2005-10-27,9.6,0,61,"5",1,12,17
"667",2005-10-28,7.2,0,1,"5",0,10,4
"668",2005-10-29,42.6,25,32,"58",70,88,54
"669",2005-10-30,0,5,19,"2",9,0,27
"670",2005-10-31,77.1,0,1,"1",0,0,5
"671",2005-11-01,20.4,0,69,"0",57,0,5
"672",2005-11-02,1.1,50,13,"57",30,10,13
"673",2005-11-03,0.9,10,31,"30",35,21,98
"674",2005-11-04,1.6,12,24,"23",6,25,10
"675",2005-11-05,0.2,8,21,"44",28,35,45
"676",2005-11-06,0,6,16,"17",2,5,1
"677",2005-11-07,8.3,0,29,"44",2,16,0
"678",2005-11-08,12,2,1,"0",0,30,0
"679",2005-11-09,0,10,2,"6",23,18,10
"680",2005-11-10,0,27,30,"34",15,10,28
"681",2005-11-11,0.5,0,7,"11",5,0,35
"682",2005-11-12,37.5,0,1,"0",0,0,0
"683",2005-11-13,4.9,4,1,"4",1,0,7
"684",2005-11-14,9.8,9,16,"0",5,0,9
"685",2005-11-15,4,9,17,"24",14,5,6
"686",2005-11-16,18.4,17,26,"11",23,26,34
"687",2005-11-17,21.6,23,37,"7",53,103,9
"688",2005-11-18,22.8,4,12,"0",0,0,0
"689",2005-11-19,4.4,18,2,"16",0,23,5
"690",2005-11-20,69.2,2,17,"73",17,27,31
"691",2005-11-21,2.8,0,2,"19",2,0,0
"692",2005-11-22,19.5,0,22,"4",8,0,2
"693",2005-11-23,3.9,6,7,"0",4,0,1
"694",2005-11-24,0,0,30,"28",25,51,32
"695",2005-11-25,85.6,23,0,"0",0,0,7
"696",2005-11-26,64.7,5,5,"9",2,77,4
"697",2005-11-27,0,0,21,"53",22,50,19
"698",2005-11-28,10.3,0,1,"7",3,53,0
"699",2005-11-29,2.4,11,0,"26",0,0,0
"700",2005-11-30,32.6,0,2,"2",0,6,9
"701",2005-12-01,8.2,43,16,"0",0,0,18
"702",2005-12-02,0,16,29,"8",1,15,4
"703",2005-12-03,0,11,20,"13",83,54,18
"704",2005-12-04,0,65,71,"85",18,73,71
"705",2005-12-05,0,0,37,"84",22,35,29
"706",2005-12-06,0.8,26,1,"0",0,0,1
"707",2005-12-07,0,26,0,"0",0,0,0
"708",2005-12-08,6.7,2,0,"0",0,6,2
"709",2005-12-09,26.7,0,27,"57",38,53,3
"710",2005-12-10,90.2,2,23,"4",7,4,3
"711",2005-12-11,21.1,0,15,"8",3,2,0
"712",2005-12-12,79.8,0,2,"0",0,0,0
"713",2005-12-13,62.9,0,0,"12",15,5,0
"714",2005-12-14,25.5,27,0,"3",1,25,2
"715",2005-12-15,5.8,11,18,"12",45,19,50
"716",2005-12-16,31.4,0,52,"15",24,15,30
"717",2005-12-17,9,0,2,"5",2,0,9
"718",2005-12-18,2.2,0,19,"0",0,0,0
"719",2005-12-19,8.7,0,2,"10",4,18,13
"720",2005-12-20,30.4,0,1,"0",1,6,2
"721",2005-12-21,4.8,0,0,"0",0,0,0
"722",2005-12-22,7.2,12,0,"1",3,0,2
"723",2005-12-23,0,0,7,"38",6,7,3
"724",2005-12-24,24,0,35,"20",8,14,31
"725",2005-12-25,0,1,3,"39",0,0,6
"726",2005-12-26,1,3,3,"3",1,0,1
"727",2005-12-27,0,0,13,"3",6,0,3
"728",2005-12-28,0.2,0,35,"0",0,0,0
"729",2005-12-29,0,0,1,"0",0,0,0
"730",2005-12-30,31.1,0,0,"0",0,0,0
"731",2005-12-31,NA,0,0,"0",0,0,0
"732",2006-01-01,51.8,0,0,"0",0,0,0
"733",2006-01-02,0,0,6,"0",1,0,17
"734",2006-01-03,22.5,0,1,"0",0,0,0
"735",2006-01-04,5.8,0,0,"0",0,0,0
"736",2006-01-05,3.7,0,0,"0",0,0,0
"737",2006-01-06,10.3,0,0,"0",0,0,0
"738",2006-01-07,26.5,0,0,"0",0,0,0
"739",2006-01-08,2,0.260179752,9,"0",15,8,18
"740",2006-01-09,0,6.44848229,20,"9",3,0,8
"741",2006-01-10,0.8,6.853307824,11,"3",0,0,0
"742",2006-01-11,19.3,6.126734222,3,"4",3,4,8
"743",2006-01-12,2.7,8.729247125,1,"0",6,5,9
"744",2006-01-13,0.6,20.47696697,12,"2",1,4,7
"745",2006-01-14,0.2,13.68403917,1,"5",0,9,0
"746",2006-01-15,19.4,12.56588668,13,"9",25,10,5
"747",2006-01-16,0.1,9.121948341,1,"3",0,2,0
"748",2006-01-17,20.7,17.54257308,19,"3",4,0,4
"749",2006-01-18,8.3,0.292702221,13,"4",11,9,0
"750",2006-01-19,0,0,1,"0",0,0,0
"751",2006-01-20,0,1.10814053,2,"9",4,0,21
"752",2006-01-21,0,12.25483271,4,"12",7,18,0
"753",2006-01-22,0,0,2,"3",0,0,0
"754",2006-01-23,0,0,0,"0",0,0,0
"755",2006-01-24,0,9.039739938,2,"1",0,0,0
"756",2006-01-25,0,20.4393944,7,"13",13,36,5
"757",2006-01-26,0,5.746828494,22,"11",10,45,11
"758",2006-01-27,0,0,55,"11",0,0,6
"759",2006-01-28,0,0,1,"0",0,0,3
"760",2006-01-29,0,2.216281061,0,"0",0,0,2
"761",2006-01-30,0,13.72725573,41,"24",12,14,14
"762",2006-01-31,0,9.775698371,7,"5",5,9,6
"763",2006-02-01,0,1.10814053,1,"3",0,0,25
"764",2006-02-02,0,10.29724617,39,"3",8,8,16
"765",2006-02-03,0,3.773024849,6,"4",2,2,8
"766",2006-02-04,5,19.71469122,24,"11",4,28,8
"767",2006-02-05,22.3,5.510853705,8,"17",8,0,26
"768",2006-02-06,26.6,0.856663478,2,"0",4,0,5
"769",2006-02-07,2.6,0.986753354,19,"5",4,4,9
"770",2006-02-08,3.2,0,1,"0",0,0,0
"771",2006-02-09,14.4,0.921708416,2,"2",2,2,3
"772",2006-02-10,NA,0,2,"0",0,0,5
"773",2006-02-11,13.7,2.613768158,13,"3",3,2,1
"774",2006-02-12,0,1.648964149,10,"6",4,3,6
"775",2006-02-13,0.4,0.130089876,5,"0",0,4,1
"776",2006-02-14,7.6,2.569990434,3,"49",11,0,10
"777",2006-02-15,13.8,2.991979432,2,"0",2,0,0
"778",2006-02-16,9.2,0.856663478,1,"0",4,0,0
"779",2006-02-17,0,0.097567407,11,"0",1,3,2
"780",2006-02-18,0,0,12,"3",3,0,7
"781",2006-02-19,0,1.759778202,5,"4",0,3,3
"782",2006-02-20,0,0.422792097,7,"2",4,13,0
"783",2006-02-21,0,39.02361055,13,"27",12,89,11
"784",2006-02-22,16.6,21.88867979,16,"29",18,44,20
"785",2006-02-23,4.7,44.12138718,7,"7",12,40,29
"786",2006-02-24,NA,22.46775811,49,"16",15,20,22
"787",2006-02-25,4.2,6.154591777,23,"12",12,8,34
"788",2006-02-26,24,3.538832228,5,"0",0,10,0
"789",2006-02-27,0,4.543376174,1,"0",0,0,2
"790",2006-02-28,0,8.161809246,14,"13",2,0,22
"791",2006-03-01,0,0.032522469,1,"1",1,1,0
"792",2006-03-02,6,0,0,"0",0,0,0
"793",2006-03-03,NA,0,1,"0",0,0,0
"794",2006-03-04,3.6,3.546049697,2,"2",0,0,0
"795",2006-03-05,NA,25.29100777,23,"20",21,73,35
"796",2006-03-06,0,25.39897233,81,"22",7,45,28
"797",2006-03-07,0,0,1,"11",1,0,0
"798",2006-03-08,0,1.713326956,2,"6",14,0,0
"799",2006-03-09,0,27.38139096,15,"37",0,4,8
"800",2006-03-10,0,17.3800817,22,"2",13,3,12
"801",2006-03-11,0,8.816120441,16,"10",43,4,0
"802",2006-03-12,0,29.85716964,13,"4",10,7,0
"803",2006-03-13,0,7.666369548,24,"20",95,25,5
"804",2006-03-14,NA,0,1,"0",0,0,0
"805",2006-03-15,0,0.878106663,62,"13",9,27,0
"806",2006-03-16,0,45.69586655,1,"0",0,9,0
"807",2006-03-17,0,0,0,"0",0,0,0
"808",2006-03-18,0,0,0,"0",0,0,0
"809",2006-03-19,4,0,0,"0",0,0,0
"810",2006-03-20,NA,0,0,"0",0,0,0
"811",2006-03-21,5,1.662210796,0,"0",0,0,0
"812",2006-03-22,0,29.11951675,14,"42",65,37,25
"813",2006-03-23,1.2,52.07811561,18,"0",7,24,3
"814",2006-03-24,0,13.82601143,28,"6",18,0,9
"815",2006-03-25,0,1.662210796,15,"0",1,0,0
"816",2006-03-26,NA,5.489025327,5,"0",9,3,3
"817",2006-03-27,1.4,0.455314566,4,"7",2,14,29
"818",2006-03-28,0.1,0,4,"1",1,0,0
"819",2006-03-29,0,22.01710846,70,"13",4,3,15
"820",2006-03-30,0,42.08681831,5,"19",17,22,15
"821",2006-03-31,0,0.260179752,10,"0",1,8,38
"822",2006-04-01,0,13.16546184,7,"5",1,46,0
"823",2006-04-02,14.6,6.838069787,17,"2",10,7,3
"824",2006-04-03,0,8.580563557,1,"0",0,2,0
"825",2006-04-04,0,5.58192782,0,"1",0,9,0
"826",2006-04-05,6.5,6.44848229,13,"0",0,0,4
"827",2006-04-06,1.6,2.512635874,22,"13",47,50,5
"828",2006-04-07,6.7,10.22430163,48,"16",13,11,19
"829",2006-04-08,41.2,4.690189318,1,"4",0,15,13
"830",2006-04-09,3.6,0,0,"0",0,0,2
"831",2006-04-10,7.4,1.662210796,0,"0",0,0,0
"832",2006-04-11,16.6,0,0,"0",0,0,0
"833",2006-04-12,2,5.642934973,1,"5",0,0,0
"834",2006-04-13,73.6,2.216281061,5,"0",0,0,0
"835",2006-04-14,3.8,19.9580927,4,"3",4,6,4
"836",2006-04-15,3.7,4.181085069,2,"0",0,0,8
"837",2006-04-16,33.2,11.2481214,13,"0",21,5,16
"838",2006-04-17,7.4,0,7,"0",4,0,4
"839",2006-04-18,1.4,0,0,"0",0,0,0
"840",2006-04-19,2.1,5.996644346,0,"0",0,0,0
"841",2006-04-20,0,0.357747159,71,"16",23,11,26
"842",2006-04-21,19.5,0,1,"0",0,0,0
"843",2006-04-22,10.2,12.94751958,21,"16",0,3,4
"844",2006-04-23,0,2.721523495,16,"8",7,31,5
"845",2006-04-24,0,6.003355654,57,"44",13,12,4
"846",2006-04-25,63.7,1.238230406,1,"0",0,4,0
"847",2006-04-26,0.1,2.424662521,1,"15",0,3,2
"848",2006-04-27,60.7,21.2900287,40,"58",61,29,4
"849",2006-04-28,0,0.856663478,8,"11",0,0,30
"850",2006-04-29,0,18.69324803,7,"0",5,0,10
"851",2006-04-30,0,1.662210796,0,"0",0,0,0
"852",2006-05-01,11.5,0.856663478,0,"0",0,0,20
"853",2006-05-02,9.7,0,0,"0",0,0,13
"854",2006-05-03,0,0,0,"0",0,0,0
"855",2006-05-04,0,6.472423027,0,"0",0,1,0
"856",2006-05-05,0,0.292702221,0,"0",18,9,20
"857",2006-05-06,39,0,0,"0",0,0,22
"858",2006-05-07,0,9.423298258,26,"0",4,0,0
"859",2006-05-08,18,8.599157249,5,"0",0,1,6
"860",2006-05-09,0,3.426653912,15,"0",0,0,6
"861",2006-05-10,0,31.61558358,1,"0",0,0,7
"862",2006-05-11,0,38.19614714,8,"0",3,0,17
"863",2006-05-12,0,31.40669596,16,"11",19,19,5
"864",2006-05-13,0,0,1,"0",0,0,0
"865",2006-05-14,NA,0,7,"0",25,0,2
"866",2006-05-15,0,1.810894363,1,"0",1,3,0
"867",2006-05-16,0,0,37,"1",11,0,9
"868",2006-05-17,0,0,1,"0",0,0,0
"869",2006-05-18,0.3,7.211054983,9,"19",7,11,26
"870",2006-05-19,0.6,23.14669218,29,"38",18,30,18
"871",2006-05-20,59.3,5.088864707,12,"0",0,0,0
"872",2006-05-21,50.7,8.631679718,5,"24",2,2,11
"873",2006-05-22,3.3,0,16,"0",0,0,44
"874",2006-05-23,4.4,1.551396742,10,"7",2,0,44
"875",2006-05-24,2.2,0.856663478,1,"0",0,0,0
"876",2006-05-25,0,3.686833664,5,"10",1,8,0
"877",2006-05-26,0,0,11,"0",0,0,0
"878",2006-05-27,NA,0,0,"0",0,0,0
"879",2006-05-28,32,0,0,"0",0,0,0
"880",2006-05-29,18,3.426653912,3,"0",0,0,18
"881",2006-05-30,21.2,0,60,"29",0,0,17
"882",2006-05-31,0,28.26989477,17,"0",0,0,0
"883",2006-06-01,0.4,0,2,"0",0,0,8
"884",2006-06-02,3.3,1.662210796,8,"0",0,0,15
"885",2006-06-03,0.1,17.93928979,5,"23",38,62,26
"886",2006-06-04,1.5,1.662210796,12,"4",6,0,0
"887",2006-06-05,22.6,3.632834758,42,"1",15,64,12
"888",2006-06-06,40.4,3.426653912,22,"0",29,0,0
"889",2006-06-07,115.9,20.55992347,1,"0",0,0,0
"890",2006-06-08,24.8,4.28331739,0,"0",0,0,10
"891",2006-06-09,1.5,5.465205558,15,"27",9,10,3
"892",2006-06-10,1.6,1.662210796,1,"0",0,0,0
"893",2006-06-11,6.8,19.70325999,0,"0",0,0,0
"894",2006-06-12,0,0,0,"0",0,0,0
"895",2006-06-13,0,2.216281061,0,"0",0,0,9
"896",2006-06-14,3.4,0,0,"0",0,0,11
"897",2006-06-15,5.2,0.455314566,1,"0",0,14,0
"898",2006-06-16,1.2,10.34500667,11,"0",16,2,0
"899",2006-06-17,0,0,0,"0",0,0,0
"900",2006-06-18,0,3.124060699,0,"0",0,0,0
"901",2006-06-19,25.8,0.065044938,0,"3",2,2,0
"902",2006-06-20,0.3,0,0,"0",0,0,0
"903",2006-06-21,36.2,0,0,"0",0,0,0
"904",2006-06-22,0,0,0,"0",0,0,0
"905",2006-06-23,4.3,0,0,"0",0,0,0
"906",2006-06-24,0,0.65044938,3,"61",58,20,5
"907",2006-06-25,NA,0,2,"0",0,0,3
"908",2006-06-26,0,0,0,"0",0,0,0
"909",2006-06-27,0,0,0,"0",0,0,0
"910",2006-06-28,0,0,0,"0",0,0,0
"911",2006-06-29,0,5.139980868,0,"0",0,0,0
"912",2006-06-30,0,0,0,"0",0,0,4
"913",2006-07-01,0,0,0,"0",0,0,0
"914",2006-07-02,0,0,0,"0",0,0,13
"915",2006-07-03,0,0,0,"0",0,0,0
"916",2006-07-04,0,11.13662521,0,"7",1,0,0
"917",2006-07-05,0,1.329768636,0,"0",0,0,5
"918",2006-07-06,0,0,0,"0",0,0,0
"919",2006-07-07,0,0,0,"0",0,0,0
"920",2006-07-08,0,0,0,"0",0,0,0
"921",2006-07-09,0,0,0,"0",0,0,0
"922",2006-07-10,0,1.713326956,0,"0",0,0,0
"923",2006-07-11,0,0,0,"0",0,0,0
"924",2006-07-12,0,0,0,"0",0,0,0
"925",2006-07-13,0,0,0,"0",0,0,0
"926",2006-07-14,0,0,0,"0",0,0,0
"927",2006-07-15,0,0,0,"0",0,0,0
"928",2006-07-16,0,0,0,"0",0,0,0
"929",2006-07-17,0,0,0,"0",0,0,0
"930",2006-07-18,0,0,0,"0",0,0,0
"931",2006-07-19,5.2,0,0,"0",0,0,0
"932",2006-07-20,0,0,0,"0",0,0,0
"933",2006-07-21,0,5.996644346,0,"0",0,0,0
"934",2006-07-22,0,0,0,"0",0,0,0
"935",2006-07-23,0,0,0,"0",0,0,0
"936",2006-07-24,0,0.162612345,0,"0",5,5,5
"937",2006-07-25,0,3.072944539,1,"0",0,0,6
"938",2006-07-26,1.6,0,0,"0",0,0,0
"939",2006-07-27,0,1.329768636,0,"0",0,0,0
"940",2006-07-28,0,0,0,"0",0,0,0
"941",2006-07-29,0,0,0,"0",0,0,0
"942",2006-07-30,0,0,0,"0",0,0,0
"943",2006-07-31,0,0,0,"0",0,0,0
"944",2006-08-01,0,0,0,"0",0,0,0
"945",2006-08-02,0,0,0,"0",0,0,0
"946",2006-08-03,0,0,0,"0",0,0,0
"947",2006-08-04,0,0,0,"0",0,0,0
"948",2006-08-05,0,0,0,"0",0,0,0
"949",2006-08-06,0,0,0,"0",0,0,0
"950",2006-08-07,0,0,0,"0",0,0,0
"951",2006-08-08,0,0,0,"0",0,0,0
"952",2006-08-09,0,0,0,"0",0,0,0
"953",2006-08-10,0,0,0,"0",0,0,0
"954",2006-08-11,0,0,0,"0",0,0,0
"955",2006-08-12,0,0,0,"0",0,0,0
"956",2006-08-13,0,0,0,"0",0,0,0
"957",2006-08-14,0,0,0,"0",0,0,0
"958",2006-08-15,0,0,0,"0",0,0,7
"959",2006-08-16,0,0.856663478,0,"0",0,0,0
"960",2006-08-17,0,0,0,"0",0,0,2
"961",2006-08-18,0,0,0,"0",0,0,24
"962",2006-08-19,0,0,0,"0",0,0,0
"963",2006-08-20,0,0,0,"0",0,0,0
"964",2006-08-21,0,0,0,"0",0,0,0
"965",2006-08-22,0,0,0,"0",0,0,0
"966",2006-08-23,0,0,0,"0",0,0,0
"967",2006-08-24,0,0,0,"0",0,0,0
"968",2006-08-25,0,0,0,"0",0,0,0
"969",2006-08-26,0,0,0,"0",0,0,0
"970",2006-08-27,0,0,1,"0",0,0,0
"971",2006-08-28,0,0.065044938,0,"9",50,2,0
"972",2006-08-29,0,0,0,"0",0,0,0
"973",2006-08-30,0.3,0,0,"0",0,0,0
"974",2006-08-31,0,0,0,"0",0,0,0
"975",2006-09-01,0,0,0,"0",0,0,0
"976",2006-09-02,0,0,0,"0",0,0,0
"977",2006-09-03,0,0,0,"0",0,0,0
"978",2006-09-04,0,0,0,"0",0,0,0
"979",2006-09-05,0,0,0,"0",0,0,0
"980",2006-09-06,0,0.554070265,0,"0",0,0,0
"981",2006-09-07,0,0,0,"0",0,0,0
"982",2006-09-08,6.4,0,0,"0",0,0,0
"983",2006-09-09,0,0,0,"0",0,0,0
"984",2006-09-10,0,0,0,"0",0,0,0
"985",2006-09-11,0,0,0,"0",0,0,0
"986",2006-09-12,0.2,0,1,"0",0,0,4
"987",2006-09-13,15.5,0,0,"0",0,0,0
"988",2006-09-14,3.4,0,0,"0",0,0,0
"989",2006-09-15,28.3,0,0,"0",0,0,0
"990",2006-09-16,0.6,0,0,"0",0,0,13
"991",2006-09-17,1.8,3.102793485,0,"0",0,0,0
"992",2006-09-18,0,3.072944539,0,"0",0,0,18
"993",2006-09-19,0,0,0,"0",0,0,0
"994",2006-09-20,0,5.139980868,0,"0",0,0,8
"995",2006-09-21,5,0,0,"0",0,0,0
"996",2006-09-22,0,0,0,"0",0,0,0
"997",2006-09-23,0,0,0,"0",0,0,10
"998",2006-09-24,0,0,0,"0",0,0,0
"999",2006-09-25,0,10.75306689,0,"0",3,0,4
"1000",2006-09-26,0,7.486351805,0,"0",0,4,0
"1001",2006-09-27,0,0,0,"0",0,0,0
"1002",2006-09-28,0,0,0,"0",0,0,0
"1003",2006-09-29,0,0,0,"0",0,0,0
"1004",2006-09-30,0,0,0,"0",0,0,0
"1005",2006-10-01,0,0,0,"0",0,0,0
"1006",2006-10-02,0,0.097567407,0,"1",0,3,1
"1007",2006-10-03,0,3.426653912,0,"0",0,0,2
"1008",2006-10-04,0,2.569990434,0,"0",0,0,33
"1009",2006-10-05,0,8.958774831,0,"0",12,0,15
"1010",2006-10-06,0,36.01523804,0,"3",27,29,28
"1011",2006-10-07,0,2.856663478,15,"28",53,2,7
"1012",2006-10-08,0,8.951557362,8,"10",2,10,7
"1013",2006-10-09,0,6.394813574,4,"0",0,7,6
"1014",2006-10-10,0,0,1,"0",0,0,0
"1015",2006-10-11,0,5.139980868,1,"0",0,0,0
"1016",2006-10-12,0,0.886512424,1,"0",0,0,0
"1017",2006-10-13,0,21.41658695,6,"0",7,0,37
"1018",2006-10-14,0,3.368320282,6,"27",35,10,14
"1019",2006-10-15,0,24.9082858,8,"7",40,2,10
"1020",2006-10-16,0,0.856663478,2,"0",0,0,16
"1021",2006-10-17,0,0,1,"0",0,0,0
"1022",2006-10-18,0,0.775698371,0,"0",0,0,0
"1023",2006-10-19,0,0,0,"0",0,0,0
"1024",2006-10-20,0,0,0,"0",0,0,0
"1025",2006-10-21,0,0,0,"0",0,0,0
"1026",2006-10-22,0,0.664884318,0,"0",0,0,0
"1027",2006-10-23,11.8,1.713326956,27,"28",10,0,40
"1028",2006-10-24,14.8,0,2,"0",0,0,1
"1029",2006-10-25,0,0,1,"0",0,0,1
"1030",2006-10-26,0.2,0,1,"7",0,0,2
"1031",2006-10-27,0,0,1,"2",0,0,2
"1032",2006-10-28,0,0,1,"0",0,0,0
"1033",2006-10-29,0,2.569990434,0,"0",0,0,0
"1034",2006-10-30,0,0,0,"0",0,0,0
"1035",2006-10-31,0,0,0,"0",0,0,0
"1036",2006-11-01,0,0,0,"0",0,0,1
"1037",2006-11-02,0,0,0,"0",0,0,0
"1038",2006-11-03,0,0,0,"0",0,0,0
"1039",2006-11-04,0,0,3,"0",0,0,3
"1040",2006-11-05,70.5,0,0,"0",0,0,0
"1041",2006-11-06,15.5,0,0,"0",0,0,0
"1042",2006-11-07,7.8,0,0,"0",0,0,8
"1043",2006-11-08,0,0,0,"0",7,0,2
"1044",2006-11-09,11.4,0,0,"0",0,0,3
"1045",2006-11-10,6,1.713326956,1,"0",2,0,4
"1046",2006-11-11,NA,13.66301389,4,"5",15,25,35
"1047",2006-11-12,7.8,0.195134814,17,"13",22,6,24
